dataset_id,table_id,column_name,column_label,column_description,column_role,value_type,term_iri,property_iri,entity_iri,unit_iri,constraint_iri,method_iri,required
spsr,cuyear,catch_age_5,Catch Age 5,Catch Age 5 Count,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#ConservationUnit,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age5YearClass;https://w3id.org/gcdfo/salmon#CatchContext,,
spsr,cuyear,catch_age_6,Catch Age 6,Catch Age 6 Count,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#ConservationUnit,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age6YearClass;https://w3id.org/gcdfo/salmon#CatchContext,,
spsr,cuyear,catch_age_7,Catch Age 7,Catch Age 7 Count,measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#ConservationUnit,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age7YearClass;https://w3id.org/gcdfo/salmon#CatchContext,,
spsr,cuyear,total_exploitation_rate,Total Exploitation Rate,Total Exploitation Rate (all types),measurement,number,https://w3id.org/gcdfo/salmon#TotalExploitationRate,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#ConservationUnit,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#CatchContext,,
spsr,cuyear,ocean_exploitation_rate,Ocean Exploitation Rate,Ocean Exploitation Rate,measurement,number,https://w3id.org/gcdfo/salmon#ExploitationRate,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#ConservationUnit,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#OceanPhase;https://w3id.org/gcdfo/salmon#CatchContext,,
spsr,pfma_metadata,pfma_id,PFMA ID,Pacific Fishery Management Area ID,identifier,string,,,https://w3id.org/gcdfo/salmon#Stock,,,,
spsr,pfma_metadata,id,ID,Auto-generated unique identifier for the record.,identifier,string,,,https://w3id.org/gcdfo/salmon#Stock,,,,
spsr,pfma_metadata,pfma_name,PFMA Name,Pacific Fishery Management Area Name,attribute,string,,,https://w3id.org/gcdfo/salmon#Stock,,,,
spsr,pfma_metadata,dfo_area,DFO Area,"The DFO (Fisheries and Oceans Canada) area that the unit resides in, either South Coast, North Coast, Fraser and Interior, Yukon Transboundary.",attribute,string,,,https://w3id.org/gcdfo/salmon#Stock,,,,
spsr,pfma_metadata,start_year,Start Year,The start year the times series index became available.,temporal,integer,,,https://w3id.org/gcdfo/salmon#Stock,,,,
spsr,pfma_metadata,end_year,End Year,The end year of the time series index.,temporal,integer,,,https://w3id.org/gcdfo/salmon#Stock,,,,
spsr,pfma_metadata,method_collection,Data Collection Methods,"Notes on data collection methds (data sources, methods, etc.).",attribute,string,,,https://w3id.org/gcdfo/salmon#Stock,,,,
spsr,pfma_metadata,method_analysis,Data Analysis Methods,"Notes on data analysis (infill methods, analytical methods, etc.).",attribute,string,,,https://w3id.org/gcdfo/salmon#Stock,,,,
spsr,pfma_metadata,year_type,Year Method,"The type of year definition that is used in the dataset (e.g., calendar year, brood year).",categorical,string,https://w3id.org/gcdfo/salmon#YearBasis,,https://w3id.org/gcdfo/salmon#Stock,,,,
spsr,pfma_metadata,age_type,Age Method,"The type of age definition that is used in the dataset (e.g., freshwater age, ocean age).",categorical,string,https://w3id.org/gcdfo/salmon#AgeNotation,,https://w3id.org/gcdfo/salmon#Stock,,,,
spsr,pfma_metadata,upper_management_level,Upper Management Level,Upper Management Level (numeric code if applicable).,attribute,integer,https://w3id.org/gcdfo/salmon#ReportingOrManagementStratum,,https://w3id.org/gcdfo/salmon#Stock,,,,
spsr,pfma_metadata,lower_management_level,Lower Management Level,Lower Management Level (numeric code if applicable).,attribute,integer,https://w3id.org/gcdfo/salmon#ReportingOrManagementStratum,,https://w3id.org/gcdfo/salmon#Stock,,,,
spsr,pfma_metadata,information_quality,Information Quality,Information Quality Rating (1-5).,attribute,string,,,https://w3id.org/gcdfo/salmon#Stock,,,,
spsr,pfma_metadata,index_quality,Index Quality,Index Quality Rating (1-5).,categorical,string,https://w3id.org/gcdfo/salmon#ConfidenceCategory,,https://w3id.org/gcdfo/salmon#Stock,,https://w3id.org/gcdfo/salmon#DataQualityRatingContext,,
spsr,pfma_metadata,reference,Reference,Reference for Data Source,attribute,string,http://purl.org/dc/terms/bibliographicCitation,,https://w3id.org/gcdfo/salmon#Stock,,,,
spsr,pfma_metadata,contact,Contact,Contact Person for More Information,attribute,string,,,https://w3id.org/gcdfo/salmon#Stock,,,,
spsr,pfma_metadata,comments,Comments,Additional Comments,attribute,string,,,https://w3id.org/gcdfo/salmon#Stock,,,,
spsr,indicator_year,smu_id,SMU ID,Alphanumeric ID number for stock management unit (SMU) demographic unit. An official list of SMU ID's and corresponding names can be found in the NuSEDS CU/SMU Crosswalk,identifier,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,indicator_year,indicator_cwt,Indicator CWT,Coded Wire Tag for the indicator population (used as a representative population for the SMU).,attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,indicator_year,id,ID,Auto-generated unique identifier for the record.,identifier,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,indicator_year,indicator_id,Indicator ID,Indicator ID,identifier,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,indicator_year,year,Year,Year of Data,temporal,integer,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,indicator_year,indicator_value,Indicator Value,Indicator Value,attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,indicator_year,indicator_type,Indicator Type,Indicator Type,attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,indicator_year,indicator_name,Indicator Name,Indicator Name,attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,indicator_year,indicator_units,Indicator Units,Indicator Units,attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,indicator_year,indicator_description,Indicator Description,Indicator Description,attribute,string,,,https://w3id.org/gcdfo/salmon#Population,,,,
spsr,indicator_year,total_spawners,Total Spawners,Total number of spawners (fish that returned to spawn) for the year.,measurement,number,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,indicator_year,spawners_age_1,Spawners (Age 1),Number of spawners at age 1.,measurement,number,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age1YearClass;https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,indicator_year,spawners_age_2,Spawners (Age 2),Number of spawners at age 2.,measurement,number,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age2YearClass;https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,indicator_year,spawners_age_3,Spawners (Age 3),Number of spawners at age 3.,measurement,number,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age3YearClass;https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,indicator_year,spawners_age_4,Spawners (Age 4),Number of spawners at age 4.,measurement,number,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age4YearClass;https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,indicator_year,spawners_age_5,Spawners (Age 5),Number of spawners at age 5.,measurement,number,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age5YearClass;https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,indicator_year,spawners_age_6,Spawners (Age 6),Number of spawners at age 6.,measurement,number,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age6YearClass;https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,indicator_year,spawners_age_7,Spawners (Age 7),Number of spawners at age 7.,measurement,number,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#Age7YearClass;https://w3id.org/gcdfo/salmon#SpawnerStageContext,,
spsr,indicator_year,recruits,Recruits,"Total Recruits (number of new fish added to the population via spawning, by brood year).",measurement,integer,http://rs.tdwg.org/dwc/terms/individualCount,http://qudt.org/vocab/quantitykind/Count,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/NUM,https://w3id.org/gcdfo/salmon#RecruitStageContext,,
spsr,indicator_year,marine_survival_index,Marine Survival Index,Marine Survival Index,measurement,number,,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#SurvivalOrMortalityContext;https://w3id.org/gcdfo/salmon#OceanPhase,,
spsr,indicator_year,total_exploitation_rate,Total Exploitation Rate,Total Exploitation Rate (all types),measurement,number,https://w3id.org/gcdfo/salmon#TotalExploitationRate,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#CatchContext,,
spsr,indicator_year,ocean_exploitation_rate,Ocean Exploitation Rate,Ocean Exploitation Rate,measurement,number,https://w3id.org/gcdfo/salmon#ExploitationRate,http://qudt.org/vocab/quantitykind/DimensionlessRatio,https://w3id.org/gcdfo/salmon#Population,http://qudt.org/vocab/unit/UNITLESS,https://w3id.org/gcdfo/salmon#OceanPhase;https://w3id.org/gcdfo/salmon#CatchContext,,
